generation,best_fitness,mean_fitness,median_fitness
131,5659,1215.8118811881188,100
132,5659,1777.1782178217823,111
133,5659,2032.828282828283,154
134,5659,2011.6732673267327,114
135,5659,1848.11,107.0
136,5659,1595.6039603960396,112
137,5659,1503.7575757575758,111
138,5659,2679.831683168317,638
139,5659,2427.3861386138615,301
140,5659,2385.6666666666665,248
141,5659,2277.24,563.5
142,5659,2253.5049504950493,151
143,5659,2176.54,149.0
144,5659,1902.3069306930693,113
145,5659,2018.37,199.5
146,5659,2193.4554455445545,116
147,5659,2273.313131313131,116
148,5659,2185.5544554455446,114
149,5659,1792.9292929292928,112
150,5659,1735.029702970297,113
151,5659,2480.71,342.5
152,5659,2002.27,112.0
153,5659,1688.6732673267327,111
154,5659,2128.84,114.0
155,5659,2093.3960396039606,111
156,5659,2238.5742574257424,115
157,5659,2031.4356435643565,114
158,5659,1561.4,114.5
159,5659,1686.2772277227723,113
160,5659,1626.18,113.0
161,5659,1369.16,109.5
162,5659,1420.5643564356435,111
163,5659,2006.13,125.5
164,5659,1746.14,115.0
165,5659,2355.12,330.5
166,5659,2114.2871287128714,115
167,5659,2170.6039603960394,153
168,5659,2540.48,499.0
169,5659,2267.39,144.0
170,5659,2902.070707070707,3484
171,5659,1727.4848484848485,112
172,5659,2158.8,113.5
173,5659,2674.59,630.0
174,5659,2175.37,114.5
175,5659,2403.920792079208,438
176,5659,2428.96,359.5
177,5659,2380.53,543.5
178,5659,1942.930693069307,112
179,5659,2315.53,116.0
180,5659,2084.772277227723,115
181,5659,2324.23,349.0
182,5659,2216.46,149.0
183,5659,1688.89,111.5
184,5659,1927.64,134.0
185,5659,1902.7524752475247,113
186,5659,1837.03,111.5
187,5659,1575.3564356435643,112
188,5659,2478.6969696969695,250
189,5659,1698.88,113.5
190,5659,1798.45,111.5
191,5659,2198.6831683168316,136
192,5659,2380.52,210.0
193,5659,1888.5346534653465,112
194,5659,2385.9,256.5
195,5659,2045.87,115.5
196,5659,1631.34,110.5
197,5659,1963.73,181.5
198,5659,1984.6039603960396,113
199,5659,1737.5757575757575,112
200,5659,2130.6732673267325,191
201,5659,1875.8712871287128,113
202,5659,1896.3,114.5
203,5659,1843.3960396039604,111
204,5659,1673.47,113.0
205,5659,2000.90099009901,111
206,5659,2060.0,114.5
207,5659,1733.86,116.0
208,5659,1481.75,112.0
209,5659,1734.83,112.5
210,5659,2183.8888888888887,248
211,5659,2144.65,338.5
212,5659,2086.49,111.5
213,5659,2242.96,112.0
214,5659,2411.6930693069307,301
215,5659,2465.86,208.0
216,5659,2268.019801980198,116
217,5659,1724.96,111.5
218,5659,2289.7,305.0
219,5659,2450.841584158416,301
220,5659,2603.2574257425745,638
221,5659,2143.6732673267325,112
222,5659,2337.2178217821784,564
223,5659,1864.8316831683169,140
224,5659,2098.4158415841584,117
225,5659,2077.94,126.0
226,5659,2334.01,199.5
227,5659,2058.72,112.0
228,5659,2183.91,113.0
229,5659,1929.98,189.0
230,5659,2590.633663366337,451
231,5659,2130.47,107.0
232,5659,1931.5247524752476,113
233,5659,2246.55,208.5
234,5659,1690.90099009901,111
235,5659,2264.77,129.5
236,5659,1923.5346534653465,113
237,5659,2167.4851485148515,227
238,5659,2636.029702970297,490
239,5659,2381.95,292.0
240,5659,2402.34,217.5
241,5659,1926.94,112.5
242,5659,2078.96,189.5
243,5659,1749.2970297029703,111
244,5659,1708.8118811881188,112
245,5659,2267.3366336633662,210
246,5659,2058.93,151.5
247,5659,1803.0594059405942,112
248,5659,2104.25,144.0
249,5659,1558.69,110.5
250,5659,1953.0891089108911,152
251,5659,1803.91,113.0
252,5659,2369.49,265.5
253,5659,2573.29,609.5
254,5659,2516.3,293.0
255,5659,1733.6767676767677,111
256,5659,2000.6,150.0
257,5659,1503.71,108.5
258,5659,1982.06,130.0
259,5659,2226.138613861386,189
260,5659,2144.53,114.5
261,5659,1584.4455445544554,113
262,5659,1452.4653465346535,112
263,5659,1958.9,142.0
264,5659,1991.5940594059407,212
265,5659,2179.5445544554455,378
266,5659,2115.4455445544554,525
267,5659,1758.46,112.0
268,5659,2250.13,296.5
269,5659,1756.039603960396,110
270,5659,1656.32,116.0
271,5659,1982.77,113.0
272,5659,1623.049504950495,113
273,5659,1948.6633663366338,112
274,5659,2377.31,283.0
275,5659,2758.059405940594,1377
276,5659,1928.96,260.0
277,5659,1456.1,111.0
278,5659,1652.2079207920792,112
279,5659,2037.7,295.5
280,5659,2325.54,319.5
281,5659,2133.4257425742576,115
282,5659,1782.94,112.0
283,5659,1441.47,106.5
284,5659,1531.32,110.5
285,5659,1899.4752475247524,116
286,5659,1873.7425742574258,115
287,5659,1859.1683168316831,114
288,5659,1995.8118811881188,150
289,5659,2389.06,367.5
290,5659,2099.36,256.5
291,5659,2345.3168316831684,301
292,5659,1983.3762376237623,189
293,5659,2111.910891089109,155
294,5659,2160.960396039604,186
295,5659,2202.01,247.5
296,5659,2087.31,115.5
297,5659,2429.86,115.0
298,5659,2149.31,161.5
299,5659,1991.61,112.0
