generation,best_fitness,mean_fitness,median_fitness
247,5659,2668.3030303030305,221
248,5659,2453.861386138614,140
249,5659,1869.4444444444443,85
250,5659,2617.6633663366338,219
251,5659,2423.87,180.5
252,5659,2116.3960396039606,100
253,5659,2073.15,100.0
254,5659,2378.282828282828,108
255,5659,2002.1287128712872,100
256,5659,2171.8811881188117,100
257,5659,2470.15,100.5
258,5659,2165.6039603960394,100
259,5659,1964.92,100.0
260,5659,2663.1717171717173,137
261,5659,2542.7373737373737,101
262,5659,1946.2178217821781,85
263,5659,2500.4158415841584,106
264,5659,1982.2929292929293,100
265,5659,1883.080808080808,100
266,5659,1819.6262626262626,100
267,5659,1472.6464646464647,31
268,5659,2235.0495049504952,100
269,5659,1917.07,92.5
270,5659,1759.8080808080808,100
271,5659,2176.3168316831684,100
272,5659,2077.62,100.0
273,5659,2266.3535353535353,100
274,5659,2503.6435643564355,108
275,5659,2409.64,100.0
276,5659,1890.5544554455446,85
277,5659,2151.080808080808,100
278,5659,1588.6262626262626,75
279,5659,2534.51,137.5
280,5659,2028.52,100.0
281,5659,1943.3366336633662,85
282,5659,1125.71,31.0
283,5659,1743.16,92.5
284,5659,1733.5544554455446,100
285,5659,1911.62,100.0
286,5659,2382.168316831683,100
287,5659,1797.33,85.0
288,5659,2193.69,100.0
289,5659,2096.343434343434,100
290,5659,1963.64,100.0
291,5659,2279.6237623762377,100
292,5659,2055.029702970297,100
293,5659,1513.64,31.0
294,5659,2340.732673267327,109
295,5659,2413.13,100.0
296,5659,1975.18,100.0
297,5659,1841.3663366336634,85
298,5659,2278.4455445544554,100
299,5659,1873.2727272727273,85
