generation,best_fitness,mean_fitness,median_fitness
126,969,230.44,191.0
127,1156,216.8080808080808,152
128,931,223.72727272727272,192
129,1375,227.93939393939394,119
130,1043,245.55555555555554,193
131,968,205.85,144.5
132,932,234.07,190.5
133,1006,228.11,183.5
134,1451,199.8019801980198,117
135,895,194.39,117.5
136,1525,204.36,119.0
137,1152,237.76767676767676,156
138,1228,232.66336633663366,156
139,1078,174.6,118.0
140,969,181.46464646464648,113
141,1005,206.84,119.0
142,1082,210.12121212121212,156
143,785,206.02,166.0
144,1007,230.07,192.0
145,819,206.72277227722773,155
146,1079,221.88,191.0
147,1044,228.30693069306932,156
148,1302,221.36,192.0
149,1375,246.0,192
150,786,234.83,191.5
151,932,228.13131313131314,192
152,1043,235.93069306930693,192
153,1264,251.32,192.0
154,1154,231.4,192.5
155,892,231.2871287128713,155
156,896,238.47058823529412,174.0
157,1006,230.83333333333334,192.0
158,784,204.6138613861386,156
159,674,200.77,156.0
160,1155,250.51,194.0
161,1854,252.44,192.0
162,1006,222.36,166.5
163,933,275.47474747474746,229
164,1304,213.51960784313727,155.5
165,1043,244.5742574257426,192
166,969,211.67676767676767,151
167,1487,211.82,192.0
168,674,206.76767676767676,156
169,856,227.73,186.5
170,1007,227.74489795918367,192.5
171,1155,258.2040816326531,221.0
172,1153,229.9090909090909,192
173,934,244.58585858585857,193
174,1600,241.2828282828283,191
175,1191,265.6969696969697,193
176,1412,259.29,192.0
177,747,239.4257425742574,227
178,1079,230.8910891089109,156
179,712,214.76237623762376,192
180,746,183.47,118.5
181,1006,220.05940594059405,191
182,673,214.79,173.5
183,969,206.45,154.0
184,748,235.86,192.0
185,1596,226.17171717171718,156
186,895,205.55,155.5
187,1599,240.14141414141415,191
188,672,222.86,193.0
189,970,202.71,120.0
190,1488,224.09,191.0
191,1081,230.85148514851485,193
192,968,236.03,192.5
193,748,220.49,155.5
194,782,188.15,118.5
195,968,224.33,191.0
196,969,268.82828282828285,227
197,1486,188.11,113.0
198,860,160.85,114.5
199,1041,184.82828282828282,120
200,635,162.0,139
201,709,162.4257425742574,115
202,1632,205.79207920792078,120
203,1451,241.13861386138615,155
204,1229,195.2970297029703,118
205,783,207.88118811881188,153
206,1302,236.2871287128713,191
207,1339,250.4747474747475,190
208,1117,244.33,191.0
209,934,232.27272727272728,155
210,1042,236.74257425742573,192
211,1340,235.8,164.5
212,968,221.40594059405942,155
213,1264,237.26732673267327,192
214,1226,223.36633663366337,118
215,748,189.96969696969697,118
216,1117,251.03030303030303,227
217,1303,285.4646464646465,230
218,930,227.5050505050505,155
219,1229,255.77227722772278,193
220,1303,240.73267326732673,190
221,1449,236.67326732673268,192
222,970,231.30693069306932,155
223,1189,254.94949494949495,191
224,1040,236.65346534653466,143
225,1117,239.18,191.0
226,1229,233.44,193.0
227,860,230.27,155.0
228,1763,282.62,193.5
229,672,196.17171717171718,120
230,895,238.62,192.5
231,1228,243.62376237623764,192
232,1635,204.17821782178217,143
233,1043,255.990099009901,192
234,822,224.03,137.5
235,1188,225.75,186.5
236,932,236.2871287128713,191
237,968,236.63366336633663,191
238,1486,243.27,155.0
239,1707,231.04040404040404,191
240,1042,243.8,193.5
241,1082,268.9009900990099,229
242,1635,238.14851485148515,146
243,1041,242.69,193.0
244,1377,246.30693069306932,192
245,932,187.3960396039604,119
246,710,200.94949494949495,190
247,1709,238.0,192
248,1375,195.16161616161617,119
249,1819,267.8061224489796,228.5
250,1524,211.80612244897958,187.0
251,896,254.48,193.0
252,599,215.1122448979592,184.0
253,1080,208.36,128.0
254,1338,295.55555555555554,230
255,1007,261.63,228.5
256,1154,249.22222222222223,193
257,896,253.79,192.0
258,931,223.73,174.0
259,1154,252.03960396039605,228
260,1228,276.53465346534654,228
261,1155,197.28,155.0
262,1005,240.97029702970298,192
263,1266,249.39,228.5
264,1006,253.1089108910891,193
265,1007,231.79,191.0
266,712,187.51,137.0
267,969,234.85,192.0
268,821,233.16831683168317,193
269,1227,236.2871287128713,193
270,1266,237.65346534653466,192
271,966,210.99,156.0
272,1449,253.4851485148515,191
273,709,205.61,132.5
274,1043,243.8,226.5
275,1781,258.82,155.0
276,2114,265.24242424242425,155
277,1780,280.11,181.0
278,1672,299.48514851485146,192
279,2115,261.9207920792079,191
280,3078,241.94059405940595,191
281,1340,276.35353535353534,190
282,2228,283.6363636363636,192
283,1411,247.25252525252526,192
284,1265,252.17,191.5
285,1078,251.8,155.0
286,2932,322.74257425742576,193
287,3005,282.7524752475247,193
288,2299,289.17,156.0
289,1487,302.28,192.5
290,1561,269.3131313131313,191
291,1226,260.15,192.0
292,1156,239.59595959595958,192
293,2522,287.86138613861385,194
294,3041,272.3030303030303,191
295,1078,218.49,184.0
296,1263,223.12121212121212,154
297,2671,275.4343434343434,191
298,1526,241.010101010101,182
299,1189,253.36,193.0
