generation,best_fitness,mean_fitness,median_fitness
238,5659,3109.2475247524753,5659
239,5659,2496.82,186.0
240,5659,2624.787878787879,229
241,5659,2807.57,247.0
242,5659,2995.89,5659.0
243,5659,2464.02,100.0
244,5659,2970.808080808081,5659
245,5659,2489.0,140.5
246,5659,2983.23,5659.0
247,5659,3383.7,5659.0
248,5659,3007.68,5659.0
249,5659,3216.62,5659.0
250,5659,3540.74,5659.0
251,5659,3360.029702970297,5659
252,5659,3537.3333333333335,5659
253,5659,3197.76,5659.0
254,5659,2877.2772277227723,3300
255,5659,3065.87,5659.0
256,5659,3353.5742574257424,5659
257,5659,2907.3465346534654,5659
258,5659,3119.4356435643563,5659
259,5659,3117.5940594059407,5659
260,5659,3156.0,5659.0
261,5659,3765.0,5659.0
262,5659,3318.99,5659.0
263,5659,3400.019801980198,5659
264,5659,3364.25,5659.0
265,5659,3023.8,5659.0
266,5659,3378.929292929293,5659
267,5659,3325.989898989899,5659
268,5659,3570.03,5659.0
269,5659,3116.41,5659.0
270,5659,3067.313131313131,5659
271,5659,2674.7821782178216,139
272,5659,3030.929292929293,5659
273,5659,3149.0,5659
274,5659,3087.81,5659.0
275,5659,3180.138613861386,5659
276,5659,3387.4851485148515,5659
277,5659,3280.6767676767677,5659
278,5659,3516.1414141414143,5659
279,5659,3348.6534653465346,5659
280,5659,3262.69,5659.0
281,5659,3550.71,5659.0
282,5659,3073.5656565656564,5659
283,5659,3176.151515151515,5659
284,5659,2989.83,5659.0
285,5659,3456.73,5659.0
286,5659,3372.79,5659.0
287,5659,3154.92,5659.0
288,5659,3263.267326732673,5659
289,5659,2950.3960396039606,5659
290,5659,3591.85,5659.0
291,5659,3268.85,5659.0
292,5659,3257.3,5659.0
293,5659,3064.4752475247524,5659
294,5659,3229.5544554455446,5659
295,5659,3824.19,5659.0
296,5659,3267.4141414141413,5659
297,5659,3375.88,5659.0
298,5659,3174.5148514851485,5659
299,5659,3361.53,5659.0
